PURCHASE_ORDER_NUMBER,PO_DOCUMENT_DATE,SUPPLIER_NUMBER,SUPPLIER_NAME,PO_VALUE_ETB,OPEN_VALUE_ETB,PERFORMANCE_GUARANTEE_SUBMISSION_DATE,PERFORMANCE_GUARANTEE_RECEIVED_DATE,PERFORMANCE_GUARANTEE_EXPIRY_DATE,DAYS_TO_EXPIRY,PERFORMANCE_BOND_STATUS,REPORTING_CURRENCY
4500000684,2024-06-20,20000417,Ningbo Inopha Biotec Ltd.,"8,844,670.99",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000792,2024-06-29,20000266,WomanCare Global Trading CIC,"62,252,796.16",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000795,2024-06-29,20000411,Naari Pte Limited,"92,066,597.10",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000836,2024-06-29,20000237,Medplus (India) limited,"44,599,659.95",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000865,2024-07-03,20000214,"Anhui Anyu Latex products Co., Ltd","17,050,693.21",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000714,2024-06-25,20000319,Apothecaries Sundries Manufacturing,"15,062,216.13",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000727,2024-06-26,20000358,Gst Corporation Ltd,"1,193,882.57",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000734,2024-06-26,20000392,Lasec Export,"6,129,230.75",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000747,2024-06-27,20000213,Adonai Trading FZE,"8,552,415",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000599,2024-06-17,20000411,Naari Pte Limited,"11,415,780",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000600,2024-06-17,10000972,BRG Trading Plc,"29,932,640",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000615,2024-06-17,20000398,Macleods Pharmaceuticals Ltd.,"15,638,473.29",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004804,2025-05-22,20000363,"Hangzhou Alltest Biotech Co., Ltd","10,186,220.42",0,[NULL],[NULL],2026-08-15,25,MISSING,ETB
4500005307,2025-06-20,20000153,Shenzhen Comen Medical Instrumnt Co,"640,137,136.13",0,[NULL],[NULL],2026-06-19,-32,MISSING,ETB
4500005853,2025-07-05,20000249,RISE GLOBAL GMBH,"918,292.06",0,[NULL],[NULL],2026-08-15,25,MISSING,ETB
4500005897,2025-07-06,20000402,Medochemie Ltd.,"26,162,118.17",0,[NULL],[NULL],2026-08-31,41,MISSING,ETB
4500006773,2025-09-02,20000830,GB Life Care Co. Ltd,"19,382,558.77",0,[NULL],[NULL],2026-11-18,120,MISSING,ETB
4500006471,2025-08-14,20000417,Ningbo Inopha Biotec Ltd.,"22,071,534.99",0,[NULL],[NULL],2026-08-20,30,MISSING,ETB
4500006502,2025-08-15,20000417,Ningbo Inopha Biotec Ltd.,"153,539,312.14",0,[NULL],[NULL],2026-08-08,18,MISSING,ETB
4500006047,2025-07-19,20000481,Khandelwal Laboratories Pvt. Ltd.,"8,446,635.14",0,[NULL],[NULL],2026-09-11,52,MISSING,ETB
4500006076,2025-07-23,20000265,Wise team FZC,"1,878,885.72",0,[NULL],[NULL],2026-08-08,18,MISSING,ETB
4500004450,2025-05-08,20000548,Beckman coulter,"46,811,294.07",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004529,2025-05-12,20000792,Phoenix Medical Systems Private Lim,"482,476,529.57",0,[NULL],[NULL],2026-08-07,17,MISSING,ETB
4500004682,2025-05-16,10000745,Humanwell Pharmaceutical Ethiopia P,"166,171,142",0,[NULL],[NULL],2026-06-08,-43,MISSING,ETB
4500004713,2025-05-18,20000311,Abbott Gmbh,"60,972,507.62",0,[NULL],[NULL],2026-07-08,-13,MISSING,ETB
4500004125,2025-04-09,20000337,Ciron Drugs And Pharmaceuticals Pvt,"1,465,068.41",0,[NULL],[NULL],2025-05-10,-437,MISSING,ETB
4500004153,2025-04-10,20000335,Brawn Laboratories Ltd.,"6,147,207.99",0,[NULL],[NULL],2026-06-15,-36,MISSING,ETB
4500004309,2025-04-23,10000821,Julphar Ethiopia,"30,476,339",0,[NULL],[NULL],2026-07-24,3,MISSING,ETB
4500003616,2025-03-03,20000410,Mylan Laboratories Ltd.,"699,454,163.63",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006468,2025-08-14,20000469,Vhb Medi Sciences Limited,"2,664,445.52",0,[NULL],[NULL],2026-09-11,52,MISSING,ETB
4500006550,2025-08-18,20000249,RISE GLOBAL GMBH,"136,908,638.96",0,[NULL],[NULL],2026-09-25,66,MISSING,ETB
4500006736,2025-08-29,20000655,Lincoln Pharmaceuticals Limited,"34,469,242.57",0,[NULL],[NULL],2026-09-20,61,MISSING,ETB
4500006387,2025-08-12,20000353,Fdc,"1,831,782.70",0,[NULL],[NULL],2026-08-21,31,MISSING,ETB
4500006395,2025-08-12,20000242,Orient Int.Holding Shanghai Ronghen,"6,819,455.57",0,[NULL],[NULL],2026-10-28,99,MISSING,ETB
4500006446,2025-08-13,20000400,Medicamen Biotech Limited,"43,802,671.56",0,[NULL],[NULL],2026-08-31,41,MISSING,ETB
4500004615,2025-05-14,20000260,Tenama International FZ-LLC,"1,206,451.85",0,[NULL],[NULL],2026-08-28,38,MISSING,ETB
4500004617,2025-05-14,20000249,RISE GLOBAL GMBH,"1,996,430.30",0,[NULL],[NULL],2026-08-15,25,MISSING,ETB
4500004674,2025-05-15,20000442,Scott Edil Pharmacia Ltd,"9,154,959.69",0,[NULL],[NULL],2026-07-01,-20,MISSING,ETB
4500004685,2025-05-16,20000400,Medicamen Biotech Limited,"299,841,766.15",0,[NULL],[NULL],2026-06-30,-21,MISSING,ETB
4500004687,2025-05-16,20000406,Milan Laboratories (India) Pvt.Ltd,"421,210,430.68",0,[NULL],[NULL],2026-05-30,-52,MISSING,ETB
4500004706,2025-05-17,20000549,Afrovision pharmaceuticals,"53,520",0,[NULL],[NULL],2026-05-24,-58,MISSING,ETB
4500004128,2025-04-09,20000394,Leben Laboratories Private Limited,"10,132,097.87",0,[NULL],[NULL],2026-06-28,-23,MISSING,ETB
4500004149,2025-04-09,20000770,AXA PARENTERALS LIMITED,"54,145,528.28",0,[NULL],[NULL],2026-06-12,-39,MISSING,ETB
4500004162,2025-04-10,20000247,REMEDICA LTD,"41,464,658.17",0,[NULL],[NULL],2026-05-27,-55,MISSING,ETB
4500004166,2025-04-10,10002393,GM Triangle Trading Plc,"46,924,650",0,[NULL],[NULL],2026-04-11,-101,MISSING,ETB
4500004041,2025-04-02,20000682,Beardsell Limited,"55,473,007.21",0,[NULL],[NULL],2026-05-28,-54,MISSING,ETB
4500004116,2025-04-08,20000616,Medicef Pharma Limited,"27,567,305.64",0,[NULL],[NULL],2026-05-13,-69,MISSING,ETB
4500001337,2024-08-19,20000616,Medicef Pharma Limited,"23,402,044",0,[NULL],[NULL],2025-09-24,-300,MISSING,ETB
4500001074,2024-07-17,20000184,Thai Nippon Rubber Industry Co. Ltd,"57,484,664.16",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001378,2024-08-23,10000745,Humanwell Pharmaceutical Ethiopia P,"2,090,600",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001544,2024-09-15,20000442,Scott Edil Pharmacia Ltd,"71,127,182.02",0,[NULL],[NULL],2025-11-06,-257,MISSING,ETB
4500003565,2025-02-27,10000746,Sansheng Pharmaceutical Plc,"122,531,444.20",0,[NULL],[NULL],2027-03-11,233,MISSING,ETB
4500003982,2025-03-28,20000370,High Technology Inc,"363,820.61",0,[NULL],[NULL],2026-10-20,91,MISSING,ETB
4500002586,2024-12-05,20000359,Guangzhou Wondfo Biotech Co. Ltd.,"7,400,715.75",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002828,2025-01-02,10000745,Humanwell Pharmaceutical Ethiopia P,"54,138,814.67",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002905,2025-01-10,20000475,Zaman Project Management,"8,216,001.50",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003118,2025-01-27,20000727,Unique entprise  Ltd. JV  Rey Int.,"19,155,931.44",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000878,2024-07-04,20000417,Ningbo Inopha Biotec Ltd.,"53,212,863.86",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000885,2024-07-04,20000418,Novartis Pharma Services Ag,"1,373,517.85",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000909,2024-07-05,20000220,Cadila Health care,"16,669,223.22",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000913,2024-07-05,20000319,Apothecaries Sundries Manufacturing,"388,172.76",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000933,2024-07-08,20000408,M.J Biopharm Pvt. Ltd,"76,943,754.31",0,[NULL],[NULL],2026-02-06,-165,MISSING,ETB
4500000946,2024-07-10,20000153,Shenzhen Comen Medical Instrumnt Co,"20,039,920.62",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000973,2024-07-11,20000411,Naari Pte Limited,"11,460,260",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001631,2024-09-21,20000319,Apothecaries Sundries Manufacturing,"3,627,580.27",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001655,2024-09-24,20000263,Trinity Biotech Manufacturing Limit,"57,879,865.70",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001698,2024-09-30,20000680,Shenzhen Lanmage Medical Techno┬áCo.,"284,820,690",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001723,2024-10-02,20000258,Sysmex  Europe SE,"52,633,218.30",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001735,2024-10-03,20000249,RISE GLOBAL GMBH,"1,486,541.39",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001771,2024-10-07,20000249,RISE GLOBAL GMBH,"4,105,415.66",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001819,2024-10-09,20000249,RISE GLOBAL GMBH,"7,061,375.13",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001946,2024-10-18,20000671,Topcon Europe Medical BV,"20,303,378.98",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001984,2024-10-22,20000346,Elsmed Healthcare Solutions Ltd.,"2,394,815.76",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002103,2024-10-30,20000369,Hetro Labs Ltd.,"63,499,783.42",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002202,2024-11-03,20000153,Shenzhen Comen Medical Instrumnt Co,"69,066,411.70",0,[NULL],[NULL],2025-12-01,-232,MISSING,ETB
4500000629,2024-06-18,20000249,RISE GLOBAL GMBH,"9,698,420.28",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000649,2024-06-19,20000398,Macleods Pharmaceuticals Ltd.,"26,063,520.63",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000656,2024-06-19,20000431,Remedica,"38,118,830.62",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000689,2024-06-20,10000747,Cadila Pharmaceuticals -Ethiopia,"37,220,775",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000763,2024-06-27,20000320,Aristo Pharmaceuticals,"57,673,541.25",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000767,2024-06-27,20000416,Neon Laboratory Ltd.,"2,276,402.48",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000774,2024-06-28,20000249,RISE GLOBAL GMBH,"1,188,908.71",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007820,2025-10-27,20000481,Khandelwal Laboratories Pvt. Ltd.,"4,870,323.54",0,[NULL],[NULL],2026-11-12,114,MISSING,ETB
4500007834,2025-10-27,20000337,Ciron Drugs And Pharmaceuticals Pvt,"5,371,107.98",0,[NULL],[NULL],2027-05-10,293,MISSING,ETB
4500007904,2025-10-29,20000400,Medicamen Biotech Limited,"2,206,905.47",0,[NULL],[NULL],2026-10-31,102,MISSING,ETB
4500007250,2025-09-28,20000366,Healthium Medtech Pvt. Ltd.,"42,385,701.85",0,[NULL],[NULL],2026-10-21,92,MISSING,ETB
4500007322,2025-10-01,20000249,RISE GLOBAL GMBH,"112,538,854.58",0,[NULL],[NULL],2026-10-10,81,MISSING,ETB
4500009123,2025-12-31,20000398,Macleods Pharmaceuticals Ltd.,"2,934,292.74",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000006,2024-06-05,20000398,Macleods Pharmaceuticals Ltd.,"51,770,080.27",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000098,2024-06-13,20000312,Abbott Rapid Dx International Ltd.,"12,711,009.90",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000685,2024-06-20,20000469,Vhb Medi Sciences Limited,"6,054,473.54",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000724,2024-06-26,20000363,"Hangzhou Alltest Biotech Co., Ltd","1,997,298.63",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000741,2024-06-27,20000337,Ciron Drugs And Pharmaceuticals Pvt,"288,902.86",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000612,2024-06-17,20000430,Relier Pharma Fze,"25,189,076.94",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000645,2024-06-19,20000316,Ajanta Pharma Ltd.,"28,798,284.41",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000586,2024-06-15,20000410,Mylan Laboratories Ltd.,"57,711,828.30",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000014,2024-06-05,20000394,Leben Laboratories Private Limited,"5,950,071.82",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000071,2024-06-13,20000249,RISE GLOBAL GMBH,"9,678,363.45",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000075,2024-06-13,20000357,Galentic Pharma,"5,200,074.71",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000078,2024-06-13,20000325,Bafna Pharmaceuticals Ltd.,"857,813.08",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000813,2024-06-29,20000360,Guilin HBM health protection Inc,"244,751,988.46",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000866,2024-07-03,20000442,Scott Edil Pharmacia Ltd,"7,782,502.08",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000761,2024-06-27,20000408,M.J Biopharm Pvt. Ltd,"80,287,890.58",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000764,2024-06-27,20000216,Beeveejay Limited,"19,682,890",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000781,2024-06-28,20000335,Brawn Laboratories Ltd.,"1,155,202.06",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003995,2025-03-29,20000535,"Contec Medical Systems Co., Ltd","6,631,152.16",0,[NULL],[NULL],2026-08-29,39,MISSING,ETB
4500004365,2025-04-30,20000549,Afrovision pharmaceuticals,"4,437,310",0,[NULL],[NULL],2026-04-03,-109,MISSING,ETB
4500004378,2025-04-30,20000341,"Cspc Ouyi Pharmaceutical Co.,Ltd","16,184,321.29",0,[NULL],[NULL],2026-05-16,-66,MISSING,ETB
4500004523,2025-05-12,10000745,Humanwell Pharmaceutical Ethiopia P,"1,040,000",0,[NULL],[NULL],2026-05-22,-60,MISSING,ETB
4500006256,2025-08-01,20000370,High Technology Inc,"13,260,356.75",0,[NULL],[NULL],2026-10-20,91,MISSING,ETB
4500005837,2025-07-05,20000337,Ciron Drugs And Pharmaceuticals Pvt,"716,134.25",0,[NULL],[NULL],2026-08-02,12,MISSING,ETB
4500006065,2025-07-22,20000249,RISE GLOBAL GMBH,"54,655,144.63",0,[NULL],[NULL],2026-10-29,100,MISSING,ETB
4500004655,2025-05-15,20000549,Afrovision pharmaceuticals,"6,979,700",0,[NULL],[NULL],2026-06-12,-39,MISSING,ETB
4500004694,2025-05-16,20000394,Leben Laboratories Private Limited,"1,187,385.93",0,[NULL],[NULL],2026-05-30,-52,MISSING,ETB
4500004814,2025-05-22,20000230,Intec Products Inc,"1,076,466.53",0,[NULL],[NULL],2026-08-31,41,MISSING,ETB
4500005261,2025-06-18,10002545,WASSA PHARMA PLC,"19,748,262",0,[NULL],[NULL],2026-04-28,-84,MISSING,ETB
4500005311,2025-06-20,20000000,Drive Devilbiss International,"200,685,040",0,[NULL],[NULL],2026-06-25,-26,MISSING,ETB
4500005613,2025-07-01,20000370,High Technology Inc,0,0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003748,2025-03-12,10000751,Adama Development P.L.C. Nazmed Med,"138,258,909",0,[NULL],[NULL],2026-01-22,-180,MISSING,ETB
4500003505,2025-02-19,20000726,Wise Team FZC JV with Wise Team PLC,"234,626,322.30",0,[NULL],[NULL],2026-02-01,-170,MISSING,ETB
4500003263,2025-02-03,20000442,Scott Edil Pharmacia Ltd,"3,724,887.61",0,[NULL],[NULL],2026-04-23,-89,MISSING,ETB
4500002789,2024-12-30,10001962,Bahita Hailu Gebreyohans/Lemamat Tr,"340,771,592",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002795,2024-12-31,20000439,Sakar Healthcare Limited,"714,063.88",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003170,2025-01-29,20000242,Orient Int.Holding Shanghai Ronghen,"10,605,172.82",0,[NULL],[NULL],2026-02-28,-143,MISSING,ETB
4500001725,2024-10-10,20000258,Sysmex  Europe SE,"2,683,876.56",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001733,2024-10-03,20000412,Naprod Life Science Pvt.Ltd,"22,755,601.14",0,[NULL],[NULL],2026-01-16,-186,MISSING,ETB
4500005798,2025-07-05,20000386,Kopran Limited,"95,008,496.15",0,[NULL],[NULL],2026-08-23,33,MISSING,ETB
4500006026,2025-07-09,20000330,Beximco Pharmaceuticals Ltd,"51,436,927.87",0,[NULL],[NULL],2026-08-17,27,MISSING,ETB
4500007492,2025-10-09,20000324,Avian International,"15,890,473.41",0,[NULL],[NULL],2026-05-28,-54,MISSING,ETB
4500006312,2025-08-07,20000370,High Technology Inc,"26,148,240.94",0,[NULL],[NULL],2026-10-20,91,MISSING,ETB
4500006382,2025-08-12,20000337,Ciron Drugs And Pharmaceuticals Pvt,"7,422,783.14",0,[NULL],[NULL],2027-03-02,224,MISSING,ETB
4500006394,2025-08-12,20000337,Ciron Drugs And Pharmaceuticals Pvt,"14,987,940.98",0,[NULL],[NULL],2027-03-02,224,MISSING,ETB
4500006421,2025-08-13,20000442,Scott Edil Pharmacia Ltd,"32,250,550.70",0,[NULL],[NULL],2026-09-12,53,MISSING,ETB
4500006463,2025-08-14,20000400,Medicamen Biotech Limited,"60,815,599.79",0,[NULL],[NULL],2026-08-31,41,MISSING,ETB
4500006506,2025-08-15,20000264,United Pharma (K) Limited,"15,144,465.79",0,[NULL],[NULL],2025-10-01,-293,MISSING,ETB
4500002112,2024-10-30,20000249,RISE GLOBAL GMBH,"2,054,856.09",0,[NULL],[NULL],2026-02-12,-159,MISSING,ETB
4500002146,2024-10-31,20000682,Beardsell Limited,"399,803.27",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002326,2025-02-23,20000213,Adonai Trading FZE,"7,914,458.93",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002524,2024-11-30,20000223,Dialab Production,"6,936,869.25",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002557,2024-12-03,20000442,Scott Edil Pharmacia Ltd,"4,361,112.82",0,[NULL],[NULL],2025-12-23,-210,MISSING,ETB
4500002581,2024-12-04,20000025,"Guangdong Biolight Meditech Co.,Ltd","6,137,236.58",0,[NULL],[NULL],2025-12-23,-210,MISSING,ETB
4500002344,2024-11-14,10000748,Addis Pharmaceutical Factory Sc.,"8,570,486.97",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002406,2024-11-18,20000191,True Dent Mfg. Export Co.,"3,575,009.87",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002432,2024-11-20,20000023,Greens Surgicals Pvt Ltd - India,"20,241,792.93",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002441,2024-11-20,20000335,Brawn Laboratories Ltd.,"36,837,208.44",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000877,2024-07-04,20000263,Trinity Biotech Manufacturing Limit,"285,650.66",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000992,2024-07-13,20000590,SEVATTO PHARMA,"8,537,893.70",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001039,2024-07-17,20000254,"Shenzhen Browiner Tech CO., LTD","63,019,969.74",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001161,2024-07-24,20000398,Macleods Pharmaceuticals Ltd.,"7,127,066.93",0,[NULL],[NULL],2025-09-16,-308,MISSING,ETB
4500000683,2024-06-20,20000312,Abbott Rapid Dx International Ltd.,"5,071,092.72",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000722,2024-06-26,20000254,"Shenzhen Browiner Tech CO., LTD","64,919,111.71",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000802,2024-06-29,20000259,Tagros Chemicals India Ltd.,"196,317,265.36",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000815,2024-06-29,20000324,Avian International,"21,764,692.01",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000820,2024-06-29,20000250,RISE IMPORT AND EXPORT GMBH,"29,549,307.68",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000840,2024-07-01,20000549,Afrovision pharmaceuticals,"987,383.97",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000907,2024-07-05,20000397,Lupin Limited,"45,093,840.22",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000921,2024-07-08,20000353,Fdc,"11,460,063.46",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000952,2024-07-11,20000249,RISE GLOBAL GMBH,"26,237,150.57",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001669,2024-09-25,20000493,Allengers,"7,165,906.92",0,[NULL],[NULL],2026-03-31,-112,MISSING,ETB
4500001686,2024-09-25,20000158,Shenzhen Mindray Bio-Medical Electr,"73,958,001.36",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001986,2024-11-15,20000012,Fenway Trading Co.Ltd,"7,252,582.98",0,[NULL],[NULL],2025-12-05,-228,MISSING,ETB
4500002206,2024-11-04,20000354,Fresenus Kabi India Pvt. Ltd.,"3,496,979.68",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002091,2024-10-30,20000249,RISE GLOBAL GMBH,"564,992.63",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001552,2024-09-16,20000442,Scott Edil Pharmacia Ltd,"5,090,269.68",0,[NULL],[NULL],2026-03-20,-123,MISSING,ETB
4500001467,2024-09-04,20000370,High Technology Inc,"818,201.85",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001709,2024-09-30,20000012,Fenway Trading Co.Ltd,"7,899,125.76",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001764,2024-10-07,20000259,Tagros Chemicals India Ltd.,"534,415,091.46",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001787,2024-10-08,20000370,High Technology Inc,"21,431,958.70",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001908,2024-10-16,10000751,Adama Development P.L.C. Nazmed Med,"45,192,772.15",0,[NULL],[NULL],2025-10-28,-266,MISSING,ETB
4500000060,2024-06-12,20000319,Apothecaries Sundries Manufacturing,"386,055.81",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000092,2024-06-20,20000319,Apothecaries Sundries Manufacturing,"9,235,924.64",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000614,2024-06-17,20000398,Macleods Pharmaceuticals Ltd.,"18,022,480.78",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000623,2024-06-18,20000378,Intas Pharmaceutical Ltd.,"3,957,508.17",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000634,2024-06-18,20000429,Pinnacle Life Science Pvt. Ltd.,"47,185,176.32",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001530,2024-09-14,20000410,Mylan Laboratories Ltd.,"86,479,556.47",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001561,2024-09-17,20000249,RISE GLOBAL GMBH,"30,767,515.18",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001574,2024-09-17,20000431,Remedica,"1,393,600.19",0,[NULL],[NULL],2025-11-28,-235,MISSING,ETB
4500001407,2024-08-27,20000442,Scott Edil Pharmacia Ltd,"2,182,653.34",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001429,2024-08-30,20000334,Boston Medical Fze.,"22,871,306.57",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001481,2024-09-05,20000249,RISE GLOBAL GMBH,"5,537,766.73",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001099,2024-07-19,20000311,Abbott Gmbh,"84,074,190.60",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001158,2024-07-23,20000357,Galentic Pharma,"25,648,653.13",0,[NULL],[NULL],2025-10-07,-287,MISSING,ETB
4500001243,2024-07-30,20000333,Bliss Gvs Pharma Ltd.,"31,239,383.92",0,[NULL],[NULL],2025-11-30,-233,MISSING,ETB
4500001266,2024-08-01,20000316,Ajanta Pharma Ltd.,"52,032,299.62",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001277,2024-08-02,20000464,Unique Pharmaceutical Laboratories,"12,523,682.67",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001288,2024-08-07,20000249,RISE GLOBAL GMBH,"579,356.36",0,[NULL],[NULL],2025-09-13,-311,MISSING,ETB
4500005771,2025-07-04,20000260,Tenama International FZ-LLC,"7,222,056.29",0,[NULL],[NULL],2026-08-11,21,MISSING,ETB
4500000975,2024-07-11,20000325,Bafna Pharmaceuticals Ltd.,"862,516.93",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000988,2024-07-13,20000458,Theon Pharmaceuticals,"11,874,515.17",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001045,2024-07-17,20000400,Medicamen Biotech Limited,"1,595,371.33",0,[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004673,2025-05-15,20000442,Scott Edil Pharmacia Ltd,"17,878,394.85",0,[NULL],[NULL],2026-07-01,-20,MISSING,ETB
4500004391,2025-05-06,20000227,Guizhou tedia medical instruments C,"16,945,730.93",0,[NULL],[NULL],2026-05-25,-57,MISSING,ETB
4500004151,2025-04-09,20000400,Medicamen Biotech Limited,"4,659,354.18",0,[NULL],[NULL],2026-04-30,-82,MISSING,ETB
4500004043,2025-04-02,20000760,"Shinva Medical Instrument Co., Ltd","451,597,718.30",0,[NULL],[NULL],2026-03-30,-113,MISSING,ETB
4500003840,2025-03-17,20000549,Afrovision pharmaceuticals,"17,604,065",0,[NULL],[NULL],2026-02-19,-152,MISSING,ETB
